,clasification,var,range,ssm,mean_welch
123,1,0.17934449017047882,2.0007786750793457,-0.006012005856284673,1.2016689652227797e-06
124,1,0.12842269241809845,2.000783920288086,-0.0007063859635995895,1.4686431768495822e-06
125,1,0.1494421660900116,2.001157283782959,-0.008084121594691953,1.7157959746327833e-06
126,1,0.15642230212688446,2.0015883445739746,0.006115415402376652,1.6683086414559511e-06
127,1,0.16342893242835999,2.0012497901916504,0.004118734749205277,1.6731518144297297e-06
128,1,0.16260850429534912,2.001140594482422,-0.007289387228544116,1.6547334098504507e-06
129,1,0.23106089234352112,2.0016002655029297,-0.004292545407267924,1.7946454136108514e-06
130,0,0.1641237884759903,2.001330852508545,0.0036174939222810582,2.1049957013019593e-06
131,1,0.2644787132740021,2.002188205718994,-0.013537560406140462,2.69513998318871e-06
132,3,0.18202418088912964,2.003178596496582,0.006251280914943831,2.242316895717522e-06
133,3,0.16638262569904327,2.002868890762329,-0.006202115311050195,1.931517545017414e-06
134,3,0.19147148728370667,2.003779649734497,0.008950252247226119,2.6317925403418485e-06
135,3,0.18250901997089386,2.0021519660949707,-0.003134510399763746,2.16381044992886e-06
136,3,0.207022562623024,2.001793384552002,-0.007234761264818375,2.558067990321433e-06
137,3,0.1798604428768158,2.002884864807129,0.0020543610953579635,2.101440486512729e-06
138,3,0.11768897622823715,2.0022294521331787,0.008459886637135676,2.7024429982702713e-06
139,1,0.02250021882355213,1.251910924911499,0.002945644594487309,5.069360327070171e-07
140,1,0.03195297345519066,1.7049263715744019,-0.0019639895053693455,9.085173360290355e-07
141,1,0.02761763148009777,1.5094704627990723,-0.002330367732535275,7.745022116978362e-07
142,1,0.030174367129802704,1.509732723236084,0.00229989533680916,9.142490853264462e-07
143,1,0.03257967531681061,1.9424676895141602,0.0016904059718626904,9.596712970960652e-07
144,1,0.03144586458802223,1.5460355281829834,0.0014924851025196384,9.846507964539342e-07
145,1,0.035839829593896866,1.7998430728912354,-0.004810349370999292,1.0291761327607674e-06
146,1,0.03155818581581116,1.2676973342895508,0.005380754507990525,1.2663798543144367e-06
147,0,0.1056058257818222,1.9601385593414307,0.005879560231141266,1.465064997319132e-06
148,1,0.11651670932769775,2.0026049613952637,-0.006358383699177775,2.157840071959072e-06
149,1,0.08835053443908691,2.003347873687744,-0.0015253738192865804,1.6301690948239411e-06
150,1,0.08502186834812164,2.0010995864868164,0.0007152948228380929,1.662640329413989e-06
151,1,0.0899781808257103,2.0019030570983887,0.005318567851168626,1.723998821034911e-06
152,1,0.11410288512706757,2.00156831741333,0.00014568190331932184,1.8170937892136863e-06
153,1,0.14118655025959015,2.0022380352020264,-0.0049767596743700805,2.7220362426305655e-06
154,1,0.1467640995979309,2.001199245452881,0.002729642868118231,3.5759392176260008e-06
155,0,0.15527892112731934,2.0013418197631836,0.017298531452561418,3.0925182272767415e-06
156,0,0.12088315933942795,2.0010757446289062,-0.010249135441990723,1.5381415323645342e-06
157,0,0.13683107495307922,2.0032765865325928,7.821395544459123e-05,4.933311629429227e-06
158,0,0.13210058212280273,2.0026845932006836,-0.0023652664306585683,2.868913270503981e-06
159,0,0.15785785019397736,2.004183292388916,-0.004053301951103697,4.3704490053642076e-06
160,0,0.1863897442817688,2.0094738006591797,0.0093104124836039,5.781439540442079e-06
161,0,0.14856605231761932,2.002960205078125,-0.0032937557022825275,2.6399879970995244e-06
162,0,0.15616869926452637,2.004685640335083,0.004001656513616965,6.195185051183216e-06
163,0,0.1792694628238678,2.0046229362487793,0.01208125050521046,2.637618308654055e-06
164,1,0.16902124881744385,2.0032036304473877,-0.008523281022168375,1.974854058062192e-06
165,3,0.1751716583967209,2.00312876701355,-0.0019728480919046377,3.6540002383844694e-06
166,0,0.17238524556159973,2.0022003650665283,0.011077224312289007,2.501178869351861e-06
167,1,0.16897647082805634,2.0037360191345215,-0.0009441652933681904,3.3178346257045632e-06
168,3,0.20708197355270386,2.004457712173462,-0.0014948302041556268,3.0193211841833545e-06
169,1,0.18193088471889496,2.004516124725342,0.0026712864581261175,3.567525254766224e-06
170,3,0.14306510984897614,2.002753734588623,0.00895114017406582,4.166103735769866e-06
171,0,0.05010249465703964,1.885723352432251,0.0010620145925645706,5.554441599997517e-07
172,0,0.05693274736404419,1.7949316501617432,0.00044499673967480347,4.349543871740025e-07
173,0,0.04581098258495331,1.486454725265503,-0.0020926191501370937,3.953572331738542e-07
174,1,0.047051478177309036,1.5695610046386719,0.0023673720767141966,4.230354875289777e-07
175,0,0.045669469982385635,1.9935681819915771,0.0030461821021700937,4.0136487200470583e-07
176,0,0.03080024942755699,1.387028455734253,-0.0013650562403045535,2.7554895609682717e-07
177,0,0.05752362683415413,2.003481388092041,-0.001803130544159171,7.062942017910245e-07
178,1,0.04380977526307106,1.936895728111267,-0.0033285475134402476,9.059147032530745e-07
179,1,0.14847004413604736,2.00156831741333,0.0016908318064107481,1.5310083654185291e-06
180,1,0.15179088711738586,2.0014443397521973,-0.004167062483239121,1.8028049453278072e-06
181,3,0.12119528651237488,2.0007541179656982,0.004858866505395212,1.330143163613684e-06
182,1,0.16546662151813507,2.0009260177612305,-0.003303965269071551,1.436955699318787e-06
183,2,0.11093754321336746,2.0006155967712402,-0.0008931457089313381,1.160628130492114e-06
184,1,0.13730798661708832,2.001094341278076,0.0004960810193583277,1.1853863952637766e-06
185,1,0.14678452908992767,2.0012598037719727,-0.0034688732300515524,1.5278686760211713e-06
186,1,0.11589782685041428,2.000579595565796,0.002613908227617198,1.8994402353200712e-06
187,1,0.23193909227848053,2.0023391246795654,-1.409948981826133e-05,2.643956349857035e-06
188,1,0.223218634724617,2.003383159637451,0.004123625399799043,2.591156317066634e-06
189,1,0.18886710703372955,2.0025196075439453,0.00134421433740234,2.11727706300735e-06
190,1,0.20140434801578522,2.0027506351470947,-0.0047191879312294795,2.815624384311377e-06
191,1,0.19919201731681824,2.002565860748291,-0.0025451095556748853,2.426336095595616e-06
192,1,0.1855858713388443,2.002718210220337,0.003972279592911283,2.332025360374246e-06
193,1,0.21886764466762543,2.0046298503875732,-0.0050016284496883,2.614267941680737e-06
194,1,0.1509031355381012,2.0017192363739014,0.0039250314407456195,2.325942887182464e-06
195,1,0.02933458425104618,1.6762770414352417,0.0007167326948055555,7.732417657280166e-07
196,1,0.031102197244763374,1.9626247882843018,0.0010809555003820864,8.8340942738796e-07
197,1,0.03393357992172241,1.9470995664596558,-0.00032502540549929067,6.814602784288581e-07
198,1,0.02676212042570114,1.4038382768630981,-0.001545588537530723,6.088282020755287e-07
199,1,0.033928703516721725,1.7023463249206543,-0.0016022340681169484,8.744574415686657e-07
200,1,0.028452936559915543,1.8740495443344116,0.0031165318806431522,7.892612643445318e-07
201,1,0.030672287568449974,1.5928508043289185,-0.0017643211639681842,8.219265623665706e-07
202,1,0.03753320127725601,1.8142971992492676,0.005415428948028876,1.3776646028418327e-06
203,1,0.1078052967786789,2.002023220062256,-7.847474861124214e-05,1.8656166957953246e-06
204,1,0.11709433794021606,2.0024490356445312,0.0019961649519768046,2.2702770365867764e-06
205,1,0.09935016185045242,2.0020270347595215,-0.0008096373138233064,1.7905047116073547e-06
206,1,0.12219258397817612,2.002126693725586,-5.0976413539193404e-06,2.315375240868889e-06
207,1,0.1254049390554428,2.002655267715454,-0.004403192589320748,2.363447038078448e-06
208,1,0.10341475903987885,2.001812219619751,0.002499958402451069,1.8128088186131208e-06
209,1,0.09828855842351913,2.0027170181274414,-0.0016070746927472322,1.6887512401808635e-06
210,1,0.14278574287891388,2.0012826919555664,0.006116107978985607,2.9143382107577054e-06
211,1,0.13595612347126007,2.0008432865142822,0.0013479369247097546,1.1537646287251846e-06
212,0,0.08528002351522446,1.9815706014633179,-9.319038556202562e-05,1.4254217148845783e-06
213,1,0.09672091156244278,2.0018486976623535,0.0028058883917290982,1.091935132535582e-06
214,0,0.09384651482105255,2.0012662410736084,-0.006603735500986119,8.21313392407319e-07
215,0,0.0857473760843277,2.002351760864258,0.001227776838855199,1.1829662298623589e-06
216,1,0.09384262561798096,2.003607988357544,0.004646220031217801,2.2756178168492625e-06
217,0,0.102134108543396,2.0011043548583984,-0.004078485089962086,1.6755936940171523e-06
218,0,0.18622122704982758,2.0018997192382812,0.0069886162668908475,2.172492258978309e-06
219,1,0.17974533140659332,2.0034127235412598,-0.0001651647327694523,3.062500354644726e-06
220,1,0.21659182012081146,2.004952907562256,0.0033890323841689234,2.882539774873294e-06
221,1,0.1984354555606842,2.002735137939453,0.0033586434656826957,2.968592980323592e-06
222,1,0.2074044793844223,2.002816677093506,-0.004042518984428002,2.266578803755692e-06
223,1,0.16121599078178406,2.0040836334228516,-0.0047242366059413125,2.493242391210515e-06
224,1,0.15816302597522736,2.0041041374206543,0.0029818478328076155,3.495737928460585e-06
225,1,0.21357512474060059,2.0037906169891357,-0.0036298850181230567,3.2336961339751724e-06
226,1,0.18785232305526733,2.002366065979004,0.012604295060576991,3.853866473946255e-06
227,0,0.049723632633686066,1.7596849203109741,-8.324293188306263e-05,4.111409168672253e-07
228,0,0.03967461362481117,1.4548397064208984,-0.00030226252657007175,4.404721494211117e-07
229,0,0.031549785286188126,1.4690614938735962,-0.0006295054248363721,3.499286265196133e-07
230,0,0.0321861132979393,1.1844110488891602,0.0002210146408016408,2.569660750850744e-07
231,0,0.052253782749176025,1.6574723720550537,0.00200655989606537,4.3210002331761643e-07
232,0,0.03973756730556488,1.6532658338546753,-0.0016404281924511262,4.5303661977413867e-07
233,0,0.06095306947827339,2.0025291442871094,0.0032090463482593807,6.099164693296188e-07
234,0,0.09928245097398758,2.0005922317504883,-0.001976237870751929,1.1755508921851288e-06
235,0,0.15622784197330475,2.000756025314331,-0.0061102927196188435,1.59811816047295e-06
236,1,0.12310290336608887,2.000626564025879,0.0009693445953687909,1.3570855799116543e-06
237,1,0.13065733015537262,2.001688003540039,-0.003733939755598445,1.5593302578054136e-06
238,1,0.17606034874916077,2.0010125637054443,0.0005588204679796742,1.917507461257628e-06
239,1,0.1736636459827423,2.0009846687316895,-0.0006349565821725612,1.7336774362775031e-06
240,1,0.1453014314174652,2.000805139541626,-0.0002498808651379158,1.4739365497007384e-06
241,1,0.14779749512672424,2.000931978225708,-0.005055389567625396,1.3792449635730009e-06
242,1,0.16318565607070923,2.0012612342834473,-0.003156116454691837,1.6715574702175218e-06
243,0,0.17169272899627686,2.0021755695343018,0.0013842092786909507,1.970857283595251e-06
244,0,0.11182398349046707,2.0012588500976562,-0.0017774449001744118,1.119723833653552e-06
245,1,0.15802858769893646,2.002257823944092,-0.0018257976060370054,2.061712393697235e-06
246,0,0.14829488098621368,2.0024194717407227,0.0009844115791327194,1.8248114201924182e-06
247,3,0.1849370002746582,2.002758026123047,-0.007395061914729694,2.3345189674728317e-06
248,1,0.104017473757267,2.0017054080963135,0.007423453451728715,1.4309835023595951e-06
249,0,0.06350226700305939,2.0021772384643555,-0.007649878046873637,9.760212833498372e-07
250,2,0.028093423694372177,2.001121759414673,0.0006053826715727675,5.765042487837491e-07
251,0,0.03982101008296013,1.6253783702850342,0.0008601560531570522,5.923144499320188e-07
252,1,0.02864821068942547,1.728243112564087,8.3071567002023e-05,8.415808565587213e-07
253,1,0.028954068198800087,1.5295214653015137,-0.002603244846739312,8.243943625529937e-07
254,1,0.03170984610915184,1.8588519096374512,0.0014280469699285928,9.711743587104138e-07
255,1,0.030260352417826653,1.405247449874878,0.0015580209074520228,1.008594267659646e-06
256,1,0.0281140748411417,1.8069454431533813,0.0009333528309755377,8.212151669795276e-07
257,0,0.02833578549325466,1.617499589920044,-0.003944811386126918,6.994822570050019e-07
258,1,0.030051885172724724,1.5481657981872559,0.00019933036052236186,7.163376949392841e-07
259,0,0.12096089869737625,2.0023608207702637,-0.0019769538318252125,1.6814799437270267e-06
260,1,0.15757684409618378,2.002650260925293,0.0001743784738322737,2.8462695809139404e-06
261,1,0.14751577377319336,2.002096176147461,-0.0004295053642762433,3.1509666769125033e-06
262,1,0.15167754888534546,2.0030112266540527,-0.005242728766699926,2.935113570856629e-06
263,1,0.20270979404449463,2.0026354789733887,0.006799873167221287,3.5409152587817516e-06
264,1,0.18099775910377502,2.0042245388031006,0.002112758086353336,3.6948861179553205e-06
265,1,0.20280703902244568,2.0022473335266113,-0.003655583340964513,4.5300171223061625e-06
266,1,0.18182073533535004,2.002593994140625,-0.0016697007898400888,3.911782641807804e-06
267,0,0.07982122898101807,1.5620203018188477,-0.001918644604255755,1.0964597549900645e-06
268,0,0.0711006447672844,2.002809762954712,-0.0016480934119927576,2.8532476790132932e-06
269,0,0.10956165194511414,2.0032429695129395,0.0027435671552844747,4.121283382119145e-06
270,0,0.14718864858150482,2.004128932952881,-0.00694009084021375,3.2830719192133984e-06
271,0,0.10194479674100876,2.002026081085205,0.007751020677122479,1.4928685914128437e-06
272,0,0.11099622398614883,2.0016260147094727,0.0009598611217365419,2.802223434628104e-06
273,0,0.1119537353515625,2.001077175140381,-0.006014055699935321,1.2571181287057698e-06
274,0,0.13312676548957825,2.002768039703369,0.004131812176467961,1.6854725117809721e-06
275,0,0.20102731883525848,2.0020108222961426,-0.007143916586677083,3.0148166842991486e-06
276,1,0.17671480774879456,2.0053935050964355,0.0038137884485235068,4.774021817866014e-06
277,0,0.21459488570690155,2.0056843757629395,-0.00813277439699652,5.345119916455587e-06
278,1,0.19597268104553223,2.0042014122009277,-0.0022700054034679117,4.431216893863166e-06
279,1,0.19484904408454895,2.0034494400024414,-0.0006159117038171995,2.0120855879213195e-06
280,0,0.17080645263195038,2.003582715988159,0.004231919092188094,3.4159004371758783e-06
281,1,0.18577472865581512,2.0034382343292236,-0.005038764465607438,2.968664603031357e-06
282,3,0.19839593768119812,2.0025296211242676,0.0010673445095532067,2.7697985842678463e-06
283,0,0.07662155479192734,1.8460676670074463,-0.0018356140868536113,6.52350081509212e-07
284,0,0.11212988197803497,2.0004515647888184,0.0012168261234950133,9.528642408440646e-07
285,1,0.07479464262723923,2.001295566558838,0.00019225747773303706,9.164015750684484e-07
286,1,0.09438726305961609,2.00032901763916,0.00035106084762759625,9.278485890718002e-07
287,0,0.05641258880496025,1.7488195896148682,0.00153685157334832,6.503930194412533e-07
288,0,0.03849067538976669,1.5971827507019043,-0.0002983504502937969,3.83231025580244e-07
289,0,0.03829198703169823,1.383863091468811,-0.00044782837763553693,3.8027090454306745e-07
290,0,0.044294096529483795,1.6842477321624756,0.001053813990150341,3.7909146044512454e-07
291,3,0.029000533744692802,1.9968178272247314,0.0011200569719453945,4.784157567883085e-07
292,3,0.06709088385105133,2.002065896987915,-0.0013233523135654664,1.35044138005469e-06
293,3,0.04108378663659096,1.9744536876678467,0.0014512762160108896,5.993190939079795e-07
294,1,0.03625601530075073,1.50360107421875,0.0005185394623538557,6.09723258548911e-07
295,1,0.01775411143898964,1.2322579622268677,-0.0004365129274711298,2.50325967954268e-07
296,1,0.041886843740940094,2.0008227825164795,-0.00019826127550772252,5.484060352500819e-07
297,1,0.03899005427956581,1.7779908180236816,0.0003051432502218286,6.499398637060949e-07
298,1,0.05602819100022316,2.00278902053833,-0.00021048789589328106,8.119854442156793e-07
299,1,0.09154003858566284,2.0007078647613525,0.005540069452076083,1.653236950005521e-06
300,2,0.1006130799651146,2.003338098526001,0.0005510179499156995,3.831388312391937e-06
301,2,0.15992741286754608,2.0032942295074463,0.000508206790738312,6.530862719955621e-06
302,2,0.0793926939368248,2.003169059753418,-0.0001543018424878264,1.7232476920980844e-06
303,3,0.07210659235715866,2.002047538757324,0.0012881836729969896,2.066451997961849e-06
304,2,0.099460169672966,2.0017566680908203,-0.00215159838645843,1.885753817987279e-06
305,3,0.10001860558986664,2.002002716064453,-0.0010335361615935,1.6613770412732265e-06
306,3,0.11688481271266937,2.0023083686828613,0.00019826277977208858,1.4936127854525694e-06
307,3,0.1416611224412918,2.0026206970214844,-0.0015788471616380178,1.9044813370783231e-06
308,2,0.12660843133926392,2.0012073516845703,0.000930903189411788,3.323042392366915e-06
309,1,0.0178740993142128,0.9479414224624634,-0.0015612348619667017,1.1290759971416264e-07
310,1,0.021911924704909325,1.002288579940796,6.463722619670042e-05,1.0545600304112668e-07
311,1,0.02623162232339382,1.1240055561065674,0.0024217935261561627,1.0489765145393903e-07
312,1,0.02433888241648674,0.9072239398956299,-0.0011073238359502592,9.849431847896994e-08
313,1,0.02049230970442295,0.8481910228729248,0.0012036900165934047,1.292813465170184e-07
314,1,0.023441307246685028,1.0053752660751343,-0.00044615416018791614,1.287483399892153e-07
315,1,0.0247611403465271,1.088729739189148,0.0012080207117055434,1.2597138265846297e-07
316,1,0.024259086698293686,0.8922544717788696,0.0007182594075694194,1.276434034025442e-07
317,1,0.016289444640278816,0.7970553636550903,-0.0005573720176410766,1.5511568562942557e-07
318,2,0.012344988994300365,0.8313862085342407,-0.0006313897420798037,1.0345529233291018e-07
319,2,0.016946198418736458,0.8643162250518799,-0.0004916508929339365,1.2813359262509039e-07
